index,Consumption,Solar,Wind
2020-03-10T00:00:00.0,16.20314333,0,21.78
2020-03-10T01:00:00.0,15.20186444,0,22.46
2020-03-10T02:00:00.0,20.58887333,0,17.12
2020-03-10T03:00:00.0,21.08792222,0,3.02
2020-03-10T04:00:00.0,18.08561556,0,0
2020-03-10T05:00:00.0,16.93531111,0,5.4
2020-03-10T06:00:00.0,19.51608889,1.4988333,0
2020-03-10T07:00:00.0,28.83421111,23.2275835,23.91
2020-03-10T08:00:00.0,25.18037333,39.678084,102.73
2020-03-10T09:00:00.0,21.51706667,41.104249,85.48
2020-03-10T10:00:00.0,25.91998667,37.23875,83.67
2020-03-10T11:00:00.0,21.35968222,20.452083,104.26
2020-03-10T12:00:00.0,20.74331556,31.087,115.91
2020-03-10T13:00:00.0,21.23108444,20.4905835,160.64
2020-03-10T14:00:00.0,20.88107111,13.5061665,218.79
2020-03-10T15:00:00.0,18.43620778,6.74125,167.31
2020-03-10T16:00:00.0,20.75213778,1.9111666,82.25
2020-03-10T17:00:00.0,25.95224667,0,78.88
2020-03-10T18:00:00.0,50.0558,0,106.61
2020-03-10T19:00:00.0,21.80254222,0,71.09
2020-03-10T20:00:00.0,21.54688444,0,122.53
2020-03-10T21:00:00.0,21.94980889,0,116.14
2020-03-10T22:00:00.0,18.35140444,0,85.5
2020-03-10T23:00:00.0,14.94194333,0,12.13
2020-03-11T00:00:00.0,10.78471333,0,14.46
2020-03-11T01:00:00.0,16.09312889,0,11.38
2020-03-11T02:00:00.0,14.66133333,0,15.06
2020-03-11T03:00:00.0,18.34937222,0,12.66
2020-03-11T04:00:00.0,13.55556444,0,8.89
2020-03-11T05:00:00.0,13.87729778,0,13.15
2020-03-11T06:00:00.0,14.72909333,0.1655,18.86
2020-03-11T07:00:00.0,21.4808,1.6496667,15.82
2020-03-11T08:00:00.0,21.83128222,11.8051668,15.4
2020-03-11T09:00:00.0,19.48550667,5.9094167,12.06
2020-03-11T10:00:00.0,20.02165111,7.6484166,6.52
2020-03-11T11:00:00.0,16.58105778,9.2453334,15.46
2020-03-11T12:00:00.0,13.90007222,11.327,23.62
2020-03-11T13:00:00.0,17.42188333,14.83375,9.35
2020-03-11T14:00:00.0,17.13079,7.2943334,10.83
2020-03-11T15:00:00.0,21.61401556,5.1263332,22.81
2020-03-11T16:00:00.0,21.34676889,5.2176666,17.04
2020-03-11T17:00:00.0,24.47488889,0.0067143,14.68
2020-03-11T18:00:00.0,55.21370222,0,16.7
2020-03-11T19:00:00.0,24.74347556,0,16.24
2020-03-11T20:00:00.0,21.66929778,0,15.99
2020-03-11T21:00:00.0,23.48392444,0,16.24
2020-03-11T22:00:00.0,22.59097778,0,17.37
2020-03-11T23:00:00.0,21.55659333,0,50.04
2020-03-12T00:00:00.0,16.02554222,0,28.03
2020-03-12T01:00:00.0,17.86882333,0,0
2020-03-12T02:00:00.0,15.11874778,0,0
2020-03-12T03:00:00.0,15.49975111,0,0
2020-03-12T04:00:00.0,13.28746444,0,0
2020-03-12T05:00:00.0,17.46948222,0,0
2020-03-12T06:00:00.0,16.48188444,0.0320834,0
2020-03-12T07:00:00.0,20.72048,1.9675001,10.9
2020-03-12T08:00:00.0,17.58918889,4.3468332,88.71
2020-03-12T09:00:00.0,18.63873,6.96025,4.74
2020-03-12T10:00:00.0,18.58453111,3.8265,0
2020-03-12T11:00:00.0,15.39877444,5.7474165,30.83
2020-03-12T12:00:00.0,20.22602889,3.5688334,20.79
2020-03-12T13:00:00.0,17.91569889,13.2806665,28.93
2020-03-12T14:00:00.0,17.48796222,6.5242499,0
2020-03-12T15:00:00.0,27.39738889,0.5845834,0
2020-03-12T16:00:00.0,24.35243333,0.011,0
2020-03-12T17:00:00.0,23.41280889,0,0
2020-03-12T18:00:00.0,34.42161778,0,0
2020-03-12T19:00:00.0,60.93678222,0,0
2020-03-12T20:00:00.0,34.03290667,0,0
2020-03-12T21:00:00.0,27.22010222,0,0
2020-03-12T22:00:00.0,20.49177556,0,0
2020-03-12T23:00:00.0,13.09206222,0,0
2020-03-13T00:00:00.0,13.58708556,0,0
2020-03-13T01:00:00.0,14.97616889,0,0
2020-03-13T02:00:00.0,16.87462667,0,0
2020-03-13T03:00:00.0,16.10267667,0,35.69
2020-03-13T04:00:00.0,16.23567889,0,92.36
2020-03-13T05:00:00.0,14.06795778,0,136.4
2020-03-13T06:00:00.0,15.30348,0.0054167,170.47
2020-03-13T07:00:00.0,22.38143778,0.0853333,122.88
2020-03-13T08:00:00.0,28.99958889,0.258,73.25
2020-03-13T09:00:00.0,25.50566444,0.2051666,29.4
2020-03-13T10:00:00.0,24.50778667,1.7153333,73.19
2020-03-13T11:00:00.0,29.54985333,1.0590001,108.9
2020-03-13T12:00:00.0,23.07570222,3.2558333,95.75
2020-03-13T13:00:00.0,22.4319,3.97175,53.25
2020-03-13T14:00:00.0,30.43303778,6.7680833,35.39
2020-03-13T15:00:00.0,28.52022444,0.4111667,46.87
2020-03-13T16:00:00.0,25.87665778,0.4524167,76.57
2020-03-13T17:00:00.0,20.40055556,0,21.18
2020-03-13T18:00:00.0,39.83593333,0,42.47
2020-03-13T19:00:00.0,54.36571556,0,66.85
2020-03-13T20:00:00.0,26.87104889,0,23.28
2020-03-13T21:00:00.0,26.38732667,0,3.46
2020-03-13T22:00:00.0,26.32304889,0,1.81
2020-03-13T23:00:00.0,25.07622222,0,3.19
2020-03-14T00:00:00.0,24.90339111,0,20.84
2020-03-14T01:00:00.0,21.74912222,0,24.04
2020-03-14T02:00:00.0,32.81560889,0,30.29
2020-03-14T03:00:00.0,25.45740222,0,33.7
2020-03-14T04:00:00.0,23.95417333,0,27.76
2020-03-14T05:00:00.0,21.36116,0,26.77
2020-03-14T06:00:00.0,25.76633333,0.0790834,32.5
2020-03-14T07:00:00.0,28.40618444,0.39675,36.24
2020-03-14T08:00:00.0,24.19815333,0.8805833,61.46
2020-03-14T09:00:00.0,28.50693111,7.8412501,88.03
2020-03-14T10:00:00.0,25.28359111,29.6750005,103.05
2020-03-14T11:00:00.0,24.85168889,56.540249,102.21
2020-03-14T12:00:00.0,27.36968444,56.256332,85.12
2020-03-14T13:00:00.0,28.85435111,46.174749,65.19
2020-03-14T14:00:00.0,21.98377778,18.4424165,55.22
2020-03-14T15:00:00.0,23.82180222,8.3648334,62.56
2020-03-14T16:00:00.0,21.58514,2.4385834,64.95
2020-03-14T17:00:00.0,49.53669333,0.008,94.44
2020-03-14T18:00:00.0,56.89024,0,135.76
2020-03-14T19:00:00.0,29.64059111,0,159.45
2020-03-14T20:00:00.0,24.93298667,0,129.02
2020-03-14T21:00:00.0,19.54433778,0,122.25
2020-03-14T22:00:00.0,17.35790667,0,149.18
2020-03-14T23:00:00.0,16.06821556,0,155.26
2020-03-15T00:00:00.0,15.02284889,0,153.65
2020-03-15T01:00:00.0,18.30924778,0,169.99
2020-03-15T02:00:00.0,15.57340333,0,161.67
2020-03-15T03:00:00.0,18.42056,0,170.33
2020-03-15T04:00:00.0,14.92458889,0,164.33
2020-03-15T05:00:00.0,13.58130222,0,184.4
2020-03-15T06:00:00.0,13.8634,0.0953333,169.7
2020-03-15T07:00:00.0,22.64727111,2.66175,137.32
2020-03-15T08:00:00.0,24.36886222,5.216,159.73
2020-03-15T09:00:00.0,24.69932222,7.95375,122.82
2020-03-15T10:00:00.0,22.22753778,9.26025,94.44
2020-03-15T11:00:00.0,22.66038667,17.3700005,60.92
2020-03-15T12:00:00.0,17.97897444,34.212416,26.16
2020-03-15T13:00:00.0,20.18692889,49.235333,19.95
2020-03-15T14:00:00.0,17.52696,47.766917,19.79
2020-03-15T15:00:00.0,21.32163556,21.2918335,49.01
2020-03-15T16:00:00.0,17.80550667,4.4286668,110.48
2020-03-15T17:00:00.0,18.25042889,0,97.53
2020-03-15T18:00:00.0,27.21422667,0,53.53
2020-03-15T19:00:00.0,56.60074222,0,8.11
2020-03-15T20:00:00.0,32.29608889,0,32.12
2020-03-15T21:00:00.0,20.85520222,0,35.8
2020-03-15T22:00:00.0,21.61043778,0,19.54
2020-03-15T23:00:00.0,21.74709111,0,28.96
2020-03-16T00:00:00.0,15.79428,0,37.72
2020-03-16T01:00:00.0,18.01885,0,29.18
2020-03-16T02:00:00.0,18.68039778,0,23.55
2020-03-16T03:00:00.0,18.72879778,0,28.46
2020-03-16T04:00:00.0,15.231,0,0
2020-03-16T05:00:00.0,18.50449667,0.004075,0
2020-03-16T06:00:00.0,18.91524889,2.0066667,7.43
2020-03-16T07:00:00.0,21.02828667,19.414,12.72
2020-03-16T08:00:00.0,21.2769,45.431083,14.82
2020-03-16T09:00:00.0,19.90088222,58.9085,5.49
2020-03-16T10:00:00.0,14.50207333,67.362332,16.12
2020-03-16T11:00:00.0,19.19093111,70.89975,32.01
2020-03-16T12:00:00.0,19.23482222,68.192332,33.8
2020-03-16T13:00:00.0,21.50356222,59.761084,29.93
2020-03-16T14:00:00.0,23.04814222,46.0595,57.72
2020-03-16T15:00:00.0,19.89735111,16.053917,48.64
2020-03-16T16:00:00.0,20.36565333,2.7860834,56.73
2020-03-16T17:00:00.0,13.72241556,0.0141111,72.08
2020-03-16T18:00:00.0,33.31786444,0,88.13
2020-03-16T19:00:00.0,42.76478222,0,115.93
2020-03-16T20:00:00.0,21.95185778,0,96.75
2020-03-16T21:00:00.0,19.70315778,0,92.63
2020-03-16T22:00:00.0,17.23344222,0,100.31
2020-03-16T23:00:00.0,15.26652,0,81.98
2020-03-17T00:00:00.0,14.08800333,0,40.36
2020-03-17T01:00:00.0,18.59722556,0,45.26
2020-03-17T02:00:00.0,19.65763778,0,36.41
2020-03-17T03:00:00.0,19.16857333,0,58.24
2020-03-17T04:00:00.0,15.92016444,0,85.15
2020-03-17T05:00:00.0,13.08805111,0.0371112,104.57
2020-03-17T06:00:00.0,15.52844556,1.8648333,55.27
2020-03-17T07:00:00.0,18.01902556,3.7344166,59.22
2020-03-17T08:00:00.0,21.41445778,19.9180835,40.45
2020-03-17T09:00:00.0,23.18056667,22.4656665,22.31
2020-03-17T10:00:00.0,19.92393778,49.219751,77.45
2020-03-17T11:00:00.0,16.97330889,58.45225,64.73
2020-03-17T12:00:00.0,15.54186111,25.1385005,112.66
2020-03-17T13:00:00.0,16.73984889,44.2985,50.68
2020-03-17T14:00:00.0,18.20572222,15.8268335,76.82
2020-03-17T15:00:00.0,25.24068,4.9288334,101.46
2020-03-17T16:00:00.0,19.70820889,1.1225001,61.49
2020-03-17T17:00:00.0,37.28701778,0.1522,19.83
2020-03-17T18:00:00.0,56.71506667,0,32.72
2020-03-17T19:00:00.0,29.88232,0,30.69
2020-03-17T20:00:00.0,25.26672667,0,35.48
2020-03-17T21:00:00.0,23.27538889,0,29.41
2020-03-17T22:00:00.0,25.33187111,0,29.27
2020-03-17T23:00:00.0,21.15626667,0,18.32
2020-03-18T00:00:00.0,16.18948889,0,21.54
2020-03-18T01:00:00.0,18.62983333,0,24.25
2020-03-18T02:00:00.0,20.22331333,0,25.84
2020-03-18T03:00:00.0,19.80360444,0,30.1
2020-03-18T04:00:00.0,18.77034889,0,22.2
2020-03-18T05:00:00.0,19.47503556,0.2347,30.66
2020-03-18T06:00:00.0,22.18803556,3.9363334,12.34
2020-03-18T07:00:00.0,25.30405111,21.097667,24.69
2020-03-18T08:00:00.0,22.96093556,34.894833,28.08
2020-03-18T09:00:00.0,22.67074,43.518833,13.28
2020-03-18T10:00:00.0,20.52990222,55.272166,5.88
2020-03-18T11:00:00.0,18.8904,27.0059995,35.63
2020-03-18T12:00:00.0,18.42785111,51.411418,20.16
2020-03-18T13:00:00.0,20.54767556,10.3394167,64.39
2020-03-18T14:00:00.0,19.95506667,12.09175,59.16
2020-03-18T15:00:00.0,25.12134889,11.4959999,53.48
2020-03-18T16:00:00.0,22.15453556,0.418,86.7
2020-03-18T17:00:00.0,18.34972556,0.0972727,33.01
2020-03-18T18:00:00.0,53.83742667,0,12.65
2020-03-18T19:00:00.0,31.60320889,0,22.8
2020-03-18T20:00:00.0,23.32423556,0,21.14
2020-03-18T21:00:00.0,20.72270667,0,55.23
2020-03-18T22:00:00.0,18.47804444,0,79.54
2020-03-18T23:00:00.0,10.29104556,0,90.44
2020-03-19T00:00:00.0,17.24084444,0,67.65
2020-03-19T01:00:00.0,20.61534667,0,69.95
2020-03-19T02:00:00.0,19.09929111,0,59.3
2020-03-19T03:00:00.0,22.36721111,0,16.92
2020-03-19T04:00:00.0,16.17974,0,13.99
2020-03-19T05:00:00.0,16.83613556,0,16.41
2020-03-19T06:00:00.0,16.80629889,0.5836667,18.6
2020-03-19T07:00:00.0,23.64637778,14.4070835,25.93
2020-03-19T08:00:00.0,26.65294667,37.593583,114.72
2020-03-19T09:00:00.0,24.37323556,33.111583,121.79
2020-03-19T10:00:00.0,21.35886,15.54425,128.7
2020-03-19T11:00:00.0,21.15205111,11.9523331,26.19
2020-03-19T12:00:00.0,20.49845333,24.9189995,34.51
2020-03-19T13:00:00.0,20.32144,8.4029999,23.5
2020-03-19T14:00:00.0,23.30324444,14.7415,25.08
2020-03-19T15:00:00.0,25.96624444,12.3775832,21.24
2020-03-19T16:00:00.0,23.99124444,2.1306667,11.52
2020-03-19T17:00:00.0,22.02997778,0.2068333,1.94
2020-03-19T18:00:00.0,20.19915111,0,7.31
2020-03-19T19:00:00.0,60.01186222,0,9.11
2020-03-19T20:00:00.0,38.61657333,0,0
2020-03-19T21:00:00.0,23.04025778,0,0
2020-03-19T22:00:00.0,20.46148,0,0
2020-03-19T23:00:00.0,24.47556444,0,0
2020-03-20T00:00:00.0,19.47667778,0,17.5
2020-03-20T01:00:00.0,19.45459778,0,0
2020-03-20T02:00:00.0,21.35725778,0,0
2020-03-20T03:00:00.0,25.82550444,0,0
2020-03-20T04:00:00.0,21.30156222,0,0
2020-03-20T05:00:00.0,20.65441556,0,0
2020-03-20T06:00:00.0,22.32468,0.0933334,0
2020-03-20T07:00:00.0,23.68609556,1.7460833,0
2020-03-20T08:00:00.0,26.94849333,0.946,0
2020-03-20T09:00:00.0,24.12072444,0.1119167,0
2020-03-20T10:00:00.0,24.70619111,3.7594166,0
2020-03-20T11:00:00.0,17.75127333,2.596,0
2020-03-20T12:00:00.0,17.44761778,8.1790833,0
2020-03-20T13:00:00.0,19.83258444,5.8605833,0
2020-03-20T14:00:00.0,21.50177778,6.4060001,0
2020-03-20T15:00:00.0,33.32200222,1.4303333,0
2020-03-20T16:00:00.0,28.05813111,1.6020834,0
2020-03-20T17:00:00.0,50.75472444,0.032,0
2020-03-20T18:00:00.0,45.95611111,0,0
2020-03-20T19:00:00.0,22.70507333,0,0
2020-03-20T20:00:00.0,18.44795333,0,0
2020-03-20T21:00:00.0,18.09102889,0,0
2020-03-20T22:00:00.0,16.56423667,0,0
2020-03-20T23:00:00.0,16.22079778,0,0
2020-03-21T00:00:00.0,14.14605333,0,0
2020-03-21T01:00:00.0,16.22484444,0,0
2020-03-21T02:00:00.0,16.19749556,0,0
2020-03-21T03:00:00.0,16.88939889,0,0
2020-03-21T04:00:00.0,13.93931333,0,0
2020-03-21T05:00:00.0,14.79779111,0.0003077,0
2020-03-21T06:00:00.0,18.20514778,1.8053334,0
2020-03-21T07:00:00.0,22.35719111,13.2491668,0
2020-03-21T08:00:00.0,24.79563556,35.41325,0
2020-03-21T09:00:00.0,22.60608222,45.686584,0
2020-03-21T10:00:00.0,22.04618,64.80575,0
2020-03-21T11:00:00.0,18.61396889,71.047668,0
2020-03-21T12:00:00.0,16.69265111,67.928416,0
2020-03-21T13:00:00.0,17.72701778,62.238918,0
2020-03-21T14:00:00.0,19.13806444,48.360834,0
2020-03-21T15:00:00.0,17.79643778,29.476001,0
2020-03-21T16:00:00.0,17.62879556,10.7224167,0
2020-03-21T17:00:00.0,36.98201778,0.5864166,0
2020-03-21T18:00:00.0,50.69324444,0,0
2020-03-21T19:00:00.0,24.94504222,0,0
2020-03-21T20:00:00.0,23.49942222,0,0
2020-03-21T21:00:00.0,20.19833333,0,0
2020-03-21T22:00:00.0,19.02112444,0,0
2020-03-21T23:00:00.0,16.96922333,0,0
2020-03-22T00:00:00.0,18.35411111,0,0
2020-03-22T01:00:00.0,19.84995333,0,0
2020-03-22T02:00:00.0,19.52935556,0,0
2020-03-22T03:00:00.0,22.15897556,0,0
2020-03-22T04:00:00.0,19.47935333,0,1.24
2020-03-22T05:00:00.0,16.97642333,0.2495,0
2020-03-22T06:00:00.0,18.75179556,3.1613333,0
2020-03-22T07:00:00.0,23.62884444,9.76925,0
2020-03-22T08:00:00.0,26.23786,21.583417,0
2020-03-22T09:00:00.0,22.53566222,18.4364165,0
2020-03-22T10:00:00.0,23.31539333,13.0996665,0
2020-03-22T11:00:00.0,16.81842889,15.9501665,1.11
2020-03-22T12:00:00.0,17.97707778,17.451667,0
2020-03-22T13:00:00.0,45.95389333,8.578,0
2020-03-22T14:00:00.0,32.05848889,2.9630833,0
2020-03-22T15:00:00.0,19.43264667,2.1911667,3.61
2020-03-22T16:00:00.0,17.04865111,1.3855,7.62
2020-03-22T17:00:00.0,22.49835333,0.0462091,24.52
2020-03-22T18:00:00.0,53.58327556,0,28.95
2020-03-22T19:00:00.0,25.98334,0,21.85
2020-03-22T20:00:00.0,22.28880667,0,30.16
2020-03-22T21:00:00.0,19.09251778,0,25.62
2020-03-22T22:00:00.0,16.89592556,0,31.32
2020-03-22T23:00:00.0,15.37950667,0,61.3
2020-03-23T00:00:00.0,13.89474778,0,66.77
2020-03-23T01:00:00.0,16.86408667,0,72.19
2020-03-23T02:00:00.0,21.02260667,0,86.97
2020-03-23T03:00:00.0,19.43497333,0,65.3
2020-03-23T04:00:00.0,18.06604778,0,62.86
2020-03-23T05:00:00.0,16.40131111,0.1426591,13.88
2020-03-23T06:00:00.0,16.64664444,3.0229166,0.02
2020-03-23T07:00:00.0,20.72121778,5.6620832,1.3
2020-03-23T08:00:00.0,22.60980222,13.57075,0
2020-03-23T09:00:00.0,21.61823333,14.4849165,0
2020-03-23T10:00:00.0,19.10288,12.1990834,0
2020-03-23T11:00:00.0,15.91769333,20.4143335,0.6
2020-03-23T12:00:00.0,12.74833222,23.014333,14.4
2020-03-23T13:00:00.0,17.02467222,18.0707505,61.19
2020-03-23T14:00:00.0,22.03154222,12.3321669,131.32
2020-03-23T15:00:00.0,18.43075667,10.2759167,156.82
2020-03-23T16:00:00.0,17.75462444,11.1889167,171.02
2020-03-23T17:00:00.0,16.51054,0.4935,149.68
2020-03-23T18:00:00.0,55.13299556,0,171.1
2020-03-23T19:00:00.0,44.47479111,0,114.9
2020-03-23T20:00:00.0,23.23039111,0,113.32
2020-03-23T21:00:00.0,24.35842,0,123.22
2020-03-23T22:00:00.0,22.73868889,0,109.64
2020-03-23T23:00:00.0,15.59815556,0,92.27
2020-03-24T00:00:00.0,13.93039889,0,61.16
2020-03-24T01:00:00.0,17.92365333,0,46.63
2020-03-24T02:00:00.0,20.04485333,0,21.59
2020-03-24T03:00:00.0,16.81450333,0,3.28
2020-03-24T04:00:00.0,14.97109111,0,0
2020-03-24T05:00:00.0,17.48559111,0.3474167,2.66
2020-03-24T06:00:00.0,16.97946111,2.6270833,0
2020-03-24T07:00:00.0,19.14512889,6.1327499,0
2020-03-24T08:00:00.0,21.48936222,8.4565834,0
2020-03-24T09:00:00.0,18.12922111,10.6586666,0
2020-03-24T10:00:00.0,17.34602556,7.519,0
2020-03-24T11:00:00.0,11.77617556,5.41525,0
2020-03-24T12:00:00.0,14.01495222,4.1845832,0
2020-03-24T13:00:00.0,20.7561,5.1793334,0
2020-03-24T14:00:00.0,20.43012667,4.2196666,0
2020-03-24T15:00:00.0,19.65104667,1.5898333,0
2020-03-24T16:00:00.0,16.63750333,0.5524166,0
2020-03-24T17:00:00.0,19.15651556,0,0
2020-03-24T18:00:00.0,34.73929333,0,0.4
2020-03-24T19:00:00.0,44.81824,0,3.79
2020-03-24T20:00:00.0,18.44610667,0,0
2020-03-24T21:00:00.0,19.97480889,0,0
2020-03-24T22:00:00.0,12.86572444,0,0
2020-03-24T23:00:00.0,13.38752889,0,0
2020-03-25T00:00:00.0,11.03391444,0,0
2020-03-25T01:00:00.0,14.60883,0,0
2020-03-25T02:00:00.0,17.72137444,0,0
2020-03-25T03:00:00.0,16.56554444,0,0
2020-03-25T04:00:00.0,14.95864111,0,0
2020-03-25T05:00:00.0,14.30764222,0.0613107,0
2020-03-25T06:00:00.0,14.67412444,1.8359167,0
2020-03-25T07:00:00.0,21.80784222,5.3531666,0
2020-03-25T08:00:00.0,25.10258,8.1875833,0
2020-03-25T09:00:00.0,23.14492,11.6742502,0
2020-03-25T10:00:00.0,23.37403556,17.39925,0
2020-03-25T11:00:00.0,19.67745333,20.5595,0
2020-03-25T12:00:00.0,16.50009444,9.0554167,0
2020-03-25T13:00:00.0,17.95679,3.71925,0
2020-03-25T14:00:00.0,17.57172556,4.3354168,0
2020-03-25T15:00:00.0,16.18297556,3.6240832,0
2020-03-25T16:00:00.0,17.28943556,0.2260834,0
2020-03-25T17:00:00.0,26.96144,0,0
2020-03-25T18:00:00.0,44.09058222,0,0
2020-03-25T19:00:00.0,18.78132,0,16.8
2020-03-25T20:00:00.0,24.68692222,0,0
2020-03-25T21:00:00.0,22.22162889,0,0
2020-03-25T22:00:00.0,21.02042889,0,0.55
2020-03-25T23:00:00.0,25.73537556,0,1.03
2020-03-26T00:00:00.0,21.24331111,0,0
2020-03-26T01:00:00.0,20.93764667,0,0.75
2020-03-26T02:00:00.0,18.54037778,0,7.36
2020-03-26T03:00:00.0,18.79192889,0,6.85
2020-03-26T04:00:00.0,18.27801333,0,7.9
2020-03-26T05:00:00.0,19.66314444,1.0245833,4.49
2020-03-26T06:00:00.0,18.57638,7.4695834,6.65
2020-03-26T07:00:00.0,21.48709333,18.6674165,4.12
2020-03-26T08:00:00.0,17.26559111,26.794084,0
2020-03-26T09:00:00.0,18.87011778,17.75,0
2020-03-26T10:00:00.0,20.05894222,36.55575,0
2020-03-26T11:00:00.0,15.40550778,30.82575,0
2020-03-26T12:00:00.0,11.17312222,30.242084,0
2020-03-26T13:00:00.0,14.01381,22.433583,0
2020-03-26T14:00:00.0,18.01717667,19.0931665,16.84
2020-03-26T15:00:00.0,15.15375111,22.4134165,17.78
2020-03-26T16:00:00.0,14.35058444,3.0480834,19.3
2020-03-26T17:00:00.0,16.85025111,0.4705001,8.11
2020-03-26T18:00:00.0,44.92582667,0,2.2
2020-03-26T19:00:00.0,20.86264444,0,2.09
2020-03-26T20:00:00.0,21.45869556,0,1.84
2020-03-26T21:00:00.0,21.78366,0,3.92
2020-03-26T22:00:00.0,10.69878556,0,0.92
2020-03-26T23:00:00.0,12.27524778,0,7.81
2020-03-27T00:00:00.0,9.968383333,0,12.43
2020-03-27T01:00:00.0,11.62096,0,9.62
2020-03-27T02:00:00.0,15.98422444,0,19.88
2020-03-27T03:00:00.0,16.59622444,0,28.61
2020-03-27T04:00:00.0,15.60033667,0,26.84
2020-03-27T05:00:00.0,13.69119889,1.3166666,32.56
2020-03-27T06:00:00.0,13.70928,4.3748334,30.18
2020-03-27T07:00:00.0,22.45058222,12.3259165,32.14
2020-03-27T08:00:00.0,22.85088444,16.797,18.5
2020-03-27T09:00:00.0,20.74585333,10.0524167,8.63
2020-03-27T10:00:00.0,23.90657778,23.5068335,9.01
2020-03-27T11:00:00.0,21.05459556,56.954584,47.24
2020-03-27T12:00:00.0,16.0699,38.867417,96.15
2020-03-27T13:00:00.0,20.42605333,45.463834,71.11
2020-03-27T14:00:00.0,18.33712667,39.537666,44.77
2020-03-27T15:00:00.0,17.87738889,15.0719165,51.42
2020-03-27T16:00:00.0,20.36632667,7.8980833,41.97
2020-03-27T17:00:00.0,17.18765333,1.0246667,40.85
2020-03-27T18:00:00.0,46.07660444,0,66.46
2020-03-27T19:00:00.0,25.97690444,0,18.28
2020-03-27T20:00:00.0,20.23367111,0,30.53
2020-03-27T21:00:00.0,20.57180444,0,103.14
2020-03-27T22:00:00.0,23.65482667,0,38.3
2020-03-27T23:00:00.0,16.58654111,0,104.05
2020-03-28T00:00:00.0,14.63482333,0,74.75
2020-03-28T01:00:00.0,16.65262778,0,61.06
2020-03-28T02:00:00.0,16.61607333,0,16.02
2020-03-28T03:00:00.0,14.42960222,0,22.23
2020-03-28T04:00:00.0,21.61587556,0,23.12
2020-03-28T05:00:00.0,18.40507111,0,27.6
2020-03-28T06:00:00.0,18.99161556,0.6130833,123.94
2020-03-28T07:00:00.0,25.28102,3.9669168,93.93
2020-03-28T08:00:00.0,28.96971333,8.991,91.9
2020-03-28T09:00:00.0,25.50108,23.557833,123.07
2020-03-28T10:00:00.0,24.12154444,0,0
2020-03-28T11:00:00.0,19.31456667,53.801,0
2020-03-28T12:00:00.0,22.8634,33.84575,88.53
2020-03-28T13:00:00.0,23.27130889,39.6255,138.55
2020-03-28T14:00:00.0,21.96600222,4.5304998,79.37
2020-03-28T15:00:00.0,24.82969778,14.12825,129.36
2020-03-28T16:00:00.0,23.23156889,2.0373333,49.78
2020-03-28T17:00:00.0,13.83971778,0.4769167,123.96
2020-03-28T18:00:00.0,21.38596,0,77.22
2020-03-28T19:00:00.0,60.99969333,0,10.31
2020-03-28T20:00:00.0,28.60917333,0,41.95
2020-03-28T21:00:00.0,19.11431111,0,42.74
2020-03-28T22:00:00.0,15.62555111,0,16.69
2020-03-28T23:00:00.0,16.45937778,0,126.05
2020-03-29T00:00:00.0,14.61297,0,123.22
2020-03-29T01:00:00.0,17.36024111,0,127.15
2020-03-29T02:00:00.0,19.53612444,0,15.98
2020-03-29T03:00:00.0,18.81709778,0,58.31
2020-03-29T04:00:00.0,16.78137444,0,28.48
2020-03-29T05:00:00.0,13.55406889,0,43.44
2020-03-29T06:00:00.0,20.04897111,0,16.16
2020-03-29T07:00:00.0,21.05868,0.0150833,19.35
2020-03-29T08:00:00.0,22.91039778,1.3676667,32.72
2020-03-29T09:00:00.0,24.49305111,1.5033334,48.08
2020-03-29T10:00:00.0,21.59023111,1.4886667,71.09
2020-03-29T11:00:00.0,19.66633556,8.4998334,109.72
2020-03-29T12:00:00.0,21.40683556,20.4578335,101.14
2020-03-29T13:00:00.0,24.19750222,11.4727502,65.83
2020-03-29T14:00:00.0,22.93172889,25.6025835,127.49
2020-03-29T15:00:00.0,33.17321333,19.743333,117.6
2020-03-29T16:00:00.0,27.05808,6.5380834,86.64
2020-03-29T17:00:00.0,23.03068889,0.3140834,27.49
2020-03-29T18:00:00.0,42.99616,0,13.79
2020-03-29T19:00:00.0,59.58191556,0,0
2020-03-29T20:00:00.0,26.02716222,0,0
2020-03-29T21:00:00.0,25.11820444,0,0.24
2020-03-29T22:00:00.0,24.19631333,0,2.08
2020-03-29T23:00:00.0,16.72191778,0,0
2020-03-30T00:00:00.0,15.22349778,0,1.83
2020-03-30T01:00:00.0,15.19938556,0,2.96
2020-03-30T02:00:00.0,15.13468444,0,0
2020-03-30T03:00:00.0,12.64200556,0,0
2020-03-30T04:00:00.0,14.85231333,0,0
2020-03-30T05:00:00.0,16.65136222,0,0
2020-03-30T06:00:00.0,23.89737778,0,0
2020-03-30T07:00:00.0,23.92067333,2.05875,0
2020-03-30T08:00:00.0,25.82857333,13.8341667,0
2020-03-30T09:00:00.0,24.49955556,30.935833,0
2020-03-30T10:00:00.0,22.83797111,56.768998,0
2020-03-30T11:00:00.0,18.07661222,52.230082,0
2020-03-30T12:00:00.0,23.90483556,33.20825,0
2020-03-30T13:00:00.0,22.66722667,42.7750908,0
2020-03-30T14:00:00.0,18.19948889,20.4210835,2.86
2020-03-30T15:00:00.0,18.35402222,9.278,5.15
2020-03-30T16:00:00.0,28.85717111,2.9741666,10.89
2020-03-30T17:00:00.0,59.05552889,0.5011666,30.36
